trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20141106,1350,603019.SH,7.62,7.62,7.62,7.62,5.29,2.33,44.05,644.0,490.728
20141107,1349,603019.SH,8.38,8.38,8.38,8.38,7.62,0.76,9.97,107.22,89.85
20141110,1348,603019.SH,9.22,9.22,9.22,9.22,8.38,0.84,10.02,156.0,143.832
20141111,1347,603019.SH,10.14,10.14,10.14,10.14,9.22,0.92,9.98,205.0,207.87
20141112,1346,603019.SH,11.15,11.15,11.15,11.15,10.14,1.01,9.96,219.0,244.185
20141113,1345,603019.SH,12.27,12.27,12.27,12.27,11.15,1.12,10.04,353.0,433.131
20141114,1344,603019.SH,13.5,13.5,13.5,13.5,12.27,1.23,10.02,426.0,575.1
20141117,1343,603019.SH,14.85,14.85,14.85,14.85,13.5,1.35,10.0,814.0,1208.79
20141118,1342,603019.SH,16.34,16.34,16.34,16.34,14.85,1.49,10.03,1535.0,2508.19
20141119,1341,603019.SH,17.97,17.97,17.97,17.97,16.34,1.63,9.98,1911.0,3434.067
20141120,1340,603019.SH,19.77,19.77,19.77,19.77,17.97,1.8,10.02,1818.96,3596.084
20141121,1339,603019.SH,21.75,21.75,21.75,21.75,19.77,1.98,10.02,2494.4,5425.32
20141124,1338,603019.SH,23.93,23.93,23.93,23.93,21.75,2.18,10.02,2138.7,5117.909
20141125,1337,603019.SH,26.32,26.32,26.32,26.32,23.93,2.39,9.99,3467.8,9127.25
20141126,1336,603019.SH,28.95,28.95,28.95,28.95,26.32,2.63,9.99,3252.19,9415.09
20141127,1335,603019.SH,31.85,31.85,31.85,31.85,28.95,2.9,10.02,2235.5,7120.068
20141128,1334,603019.SH,35.04,35.04,35.04,35.04,31.85,3.19,10.02,4671.25,16368.06
20141201,1333,603019.SH,38.54,38.54,38.54,38.54,35.04,3.5,9.99,3108.5,11980.159
20141202,1332,603019.SH,42.39,42.39,42.39,42.39,38.54,3.85,9.99,3422.9,14509.673
20141203,1331,603019.SH,46.63,46.63,46.63,46.63,42.39,4.24,10.0,2542.05,11853.579
20141205,1330,603019.SH,51.29,51.29,51.29,51.29,46.63,4.66,9.99,37276.42,191190.758
20141208,1329,603019.SH,56.42,56.42,56.42,56.42,51.29,5.13,10.0,89854.18,506957.284
20141209,1328,603019.SH,53.21,59.0,50.78,51.08,56.42,-5.34,-9.46,412075.96,2198130.876
20141210,1327,603019.SH,50.81,54.99,48.02,52.26,51.08,1.18,2.31,223293.58,1162966.812
20141211,1326,603019.SH,52.9,57.49,52.28,57.49,52.26,5.23,10.01,156624.76,869555.141
20141212,1325,603019.SH,61.5,62.99,52.0,53.32,57.49,-4.17,-7.25,282277.99,1632089.901
20141215,1324,603019.SH,50.9,53.6,48.88,52.91,53.32,-0.41,-0.77,148232.89,757639.554
20141216,1323,603019.SH,51.9,52.6,50.0,50.18,52.91,-2.73,-5.16,104583.71,532569.844
20141217,1322,603019.SH,48.8,51.88,48.5,50.0,50.18,-0.18,-0.36,101912.63,512167.863
20141218,1321,603019.SH,49.65,53.9,49.5,51.22,50.0,1.22,2.44,124934.04,648177.09
20141219,1320,603019.SH,50.11,50.6,46.1,46.1,51.22,-5.12,-10.0,138794.52,660479.455
20141222,1319,603019.SH,45.23,45.99,41.49,41.49,46.1,-4.61,-10.0,89300.14,378905.396
20141223,1318,603019.SH,39.82,43.5,39.28,40.2,41.49,-1.29,-3.11,95817.48,396107.63
20141224,1317,603019.SH,41.07,42.09,40.11,40.97,40.2,0.77,1.92,73003.72,299836.203
20141225,1316,603019.SH,41.2,45.07,39.99,43.64,40.97,2.67,6.52,115356.7,493290.246
20141226,1315,603019.SH,42.5,45.0,42.3,43.74,43.64,0.1,0.23,82957.56,363550.216
20141229,1314,603019.SH,43.0,44.0,40.72,43.42,43.74,-0.32,-0.73,107593.38,455276.022
