trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20190326,298,002958.SZ,4.75,5.7,4.75,5.7,3.96,1.74,43.9394,6234.17,3544.095
20190327,297,002958.SZ,6.27,6.27,6.27,6.27,5.7,0.57,10.0,2957.73,1854.496
20190328,296,002958.SZ,6.9,6.9,6.9,6.9,6.27,0.63,10.0478,7945.04,5482.077
20190329,295,002958.SZ,7.59,7.59,7.59,7.59,6.9,0.69,10.0,19026.43,14441.06
20190401,294,002958.SZ,8.35,8.35,8.35,8.35,7.59,0.76,10.0132,27942.82,23332.254
20190402,293,002958.SZ,9.19,9.19,9.19,9.19,8.35,0.84,10.0599,42040.96,38635.642
20190403,292,002958.SZ,9.9,10.11,9.42,10.11,9.19,0.92,10.0109,3284231.43,3211156.771
20190404,291,002958.SZ,10.17,10.97,9.72,10.45,10.11,0.34,3.363,3280979.15,3415107.537
20190408,290,002958.SZ,10.11,10.43,9.83,9.88,10.45,-0.57,-5.4545,2063729.45,2074630.027
20190409,289,002958.SZ,9.61,9.62,9.3,9.56,9.88,-0.32,-3.2389,1406825.99,1332124.414
20190410,288,002958.SZ,9.44,10.27,9.41,9.95,9.56,0.39,4.0795,1737825.2,1734548.125
20190411,287,002958.SZ,9.7,9.88,9.5,9.71,9.95,-0.24,-2.4121,1085164.68,1043275.571
20190412,286,002958.SZ,9.62,9.85,9.53,9.71,9.71,0.0,0.0,735690.12,710858.89
20190415,285,002958.SZ,10.15,10.25,9.44,9.5,9.71,-0.21,-2.1627,1148959.45,1132007.06
20190416,284,002958.SZ,9.0,9.65,8.89,9.49,9.5,-0.01,-0.1053,1161630.87,1077230.323
20190417,283,002958.SZ,9.3,9.45,9.24,9.26,9.49,-0.23,-2.4236,856406.99,795870.804
20190418,282,002958.SZ,9.41,9.44,9.1,9.11,9.26,-0.15,-1.6199,676624.45,622927.745
20190419,281,002958.SZ,9.03,9.24,9.03,9.13,9.11,0.02,0.2195,505157.19,459962.778
20190422,280,002958.SZ,9.18,9.21,8.86,9.05,9.13,-0.08,-0.8762,771093.59,696104.894
20190423,279,002958.SZ,8.96,9.13,8.91,8.96,9.05,-0.09,-0.9945,482057.36,434811.045
20190424,278,002958.SZ,9.06,9.09,8.83,8.89,8.96,-0.07,-0.7813,432289.79,385573.478
20190425,277,002958.SZ,8.8,9.06,8.71,8.71,8.89,-0.18,-2.0247,652237.74,577687.737
20190426,276,002958.SZ,8.51,8.62,8.26,8.27,8.71,-0.44,-5.0517,577852.35,487209.327
20190429,275,002958.SZ,8.27,8.34,7.6,7.66,8.27,-0.61,-7.3761,583126.18,461318.717
20190430,274,002958.SZ,7.66,7.82,7.63,7.76,7.66,0.1,1.3055,321653.78,249070.657
20190506,273,002958.SZ,7.37,8.54,7.37,8.54,7.76,0.78,10.0515,1404448.83,1155683.619
20190507,272,002958.SZ,8.71,9.39,8.6,9.39,8.54,0.85,9.9532,1921121.44,1726644.138
20190508,271,002958.SZ,8.8,9.44,8.61,8.69,9.39,-0.7,-7.4547,1759187.51,1587632.685
20190509,270,002958.SZ,8.2,8.45,8.01,8.13,8.69,-0.56,-6.4442,1168126.9,959399.353
20190510,269,002958.SZ,8.3,8.94,8.18,8.71,8.13,0.58,7.1341,1463449.12,1250424.855
20190513,268,002958.SZ,8.35,8.44,8.2,8.27,8.71,-0.44,-5.0517,834000.36,692378.346
20190514,267,002958.SZ,8.14,9.1,8.05,8.93,8.27,0.66,7.9807,1762298.47,1546609.031
20190515,266,002958.SZ,8.9,9.09,8.66,8.91,8.93,-0.02,-0.224,1494260.73,1325241.749
20190516,265,002958.SZ,8.89,9.18,8.76,9.13,8.91,0.22,2.4691,1210483.38,1086702.751
20190517,264,002958.SZ,9.07,9.08,8.35,8.45,9.13,-0.68,-7.448,1010218.59,881938.352
20190520,263,002958.SZ,8.18,8.3,7.95,8.17,8.45,-0.28,-3.3136,641874.27,521564.461
20190521,262,002958.SZ,8.15,8.35,8.12,8.2,8.17,0.03,0.3672,503214.66,414922.05
20190522,261,002958.SZ,8.3,8.3,7.87,7.99,8.2,-0.21,-2.561,626724.74,506174.63
20190523,260,002958.SZ,7.86,8.0,7.67,7.72,7.99,-0.27,-3.3792,480367.41,374292.147
20190524,259,002958.SZ,7.7,8.24,7.69,7.89,7.72,0.17,2.2021,604960.11,481902.932
